player_id,level,coins,powerup,enemy_hit,time_seconds,death_cause,win
147,Bowser Castle,158,None,Hammer Bro,75,Hole,1
181,World 1-1,116,Mushroom,Lakitu,73,None,0
143,World 2-1,117,Fire Flower,Lakitu,191,Enemy,0
116,World 2-1,179,None,Koopa,73,Hole,0
148,World 1-1,169,Mushroom,Koopa,234,Hole,0
127,World 1-2,57,Fire Flower,Piranha,114,None,1
33,World 2-1,121,Fire Flower,Koopa,247,Enemy,0
53,World 2-1,159,Star,Lakitu,256,None,0
188,World 1-1,99,None,Piranha,246,None,0
86,Bowser Castle,9,Fire Flower,Lakitu,119,Time,1
139,Bowser Castle,4,Fire Flower,Piranha,45,Hole,1
182,World 1-1,174,Fire Flower,Koopa,63,None,1
146,Bowser Castle,95,None,Hammer Bro,36,None,0
96,World 1-2,31,Fire Flower,Piranha,273,None,0
181,World 1-2,166,Star,Goomba,110,None,1
175,Bowser Castle,183,Fire Flower,Koopa,208,Lava,1
162,Bowser Castle,142,None,Lakitu,99,Enemy,0
166,World 2-1,110,None,Goomba,141,Enemy,0
150,World 3-1,157,Mushroom,Goomba,293,None,1
13,Bowser Castle,15,Mushroom,Piranha,220,Lava,1
43,World 2-1,146,None,Goomba,112,None,0
136,Bowser Castle,91,None,Hammer Bro,273,Enemy,0
2,World 3-1,192,Fire Flower,Piranha,152,Hole,0
187,Bowser Castle,48,None,Piranha,269,Time,0
199,World 1-1,195,Fire Flower,Goomba,228,Lava,0
137,World 1-2,164,None,Hammer Bro,278,Time,1
32,World 3-1,5,Mushroom,Koopa,129,Lava,0
59,World 3-1,24,Mushroom,Goomba,135,None,1
186,Bowser Castle,175,Fire Flower,Hammer Bro,126,Hole,0
125,Bowser Castle,185,Fire Flower,Koopa,227,Enemy,1
36,World 2-1,130,Fire Flower,Koopa,33,Lava,0
83,World 3-1,193,None,Lakitu,81,Enemy,1
82,Bowser Castle,96,None,Lakitu,176,Enemy,1
1,World 1-2,57,None,Piranha,39,Enemy,1
128,World 1-2,156,Fire Flower,Goomba,52,Enemy,1
143,World 1-2,118,Star,Hammer Bro,86,Time,1
184,World 1-1,114,Fire Flower,Goomba,184,Enemy,1
99,World 1-2,161,None,Piranha,147,Hole,1
174,World 2-1,115,Mushroom,Piranha,115,None,1
117,World 1-2,39,Star,Lakitu,285,Lava,0
42,World 2-1,130,Star,Piranha,151,Hole,1
147,World 1-2,98,Star,Hammer Bro,49,Enemy,0
195,World 3-1,127,None,Hammer Bro,277,Enemy,1
166,World 1-2,150,None,Lakitu,216,Time,0
14,World 1-2,190,Fire Flower,Koopa,146,None,1
68,World 1-1,162,None,Koopa,180,Time,1
92,World 2-1,126,Mushroom,Koopa,282,Hole,0
26,World 1-2,62,None,Goomba,196,Hole,0
94,Bowser Castle,68,Mushroom,Koopa,112,Hole,0
149,World 1-1,178,Mushroom,Lakitu,266,Enemy,0
58,World 2-1,61,Fire Flower,Hammer Bro,97,Lava,0
184,World 2-1,86,Mushroom,Piranha,234,Hole,1
171,World 2-1,53,Mushroom,Koopa,197,None,1
193,Bowser Castle,44,None,Goomba,291,Lava,0
113,Bowser Castle,187,Fire Flower,Hammer Bro,255,None,1
113,Bowser Castle,43,None,Hammer Bro,246,Enemy,0
154,World 2-1,79,Mushroom,Hammer Bro,64,Hole,0
15,World 2-1,4,None,Piranha,118,None,1
110,World 2-1,91,Mushroom,Hammer Bro,192,Enemy,0
107,World 3-1,187,None,Piranha,179,Lava,1
10,World 1-2,113,Mushroom,Koopa,287,Hole,0
152,World 1-1,76,None,Piranha,110,Enemy,1
157,World 2-1,65,Star,Goomba,171,Enemy,1
105,World 1-2,20,Star,Goomba,224,Time,1
159,World 3-1,34,Fire Flower,Koopa,253,None,1
91,World 1-2,26,None,Piranha,158,None,1
189,World 1-1,22,Star,Piranha,192,Enemy,1
99,World 1-1,133,Mushroom,Hammer Bro,271,Lava,1
102,World 2-1,59,Star,Lakitu,192,Hole,0
112,Bowser Castle,94,Fire Flower,Lakitu,299,Time,0
95,Bowser Castle,34,Fire Flower,Piranha,37,Enemy,1
6,World 1-2,41,Fire Flower,Piranha,284,None,1
199,World 1-2,177,Star,Hammer Bro,93,Lava,1
137,World 1-2,137,Star,Piranha,129,Hole,0
47,World 1-1,26,None,Piranha,244,Lava,0
16,World 1-2,24,None,Lakitu,196,Enemy,1
60,World 1-1,153,Star,Lakitu,293,Time,1
21,World 1-1,56,None,Goomba,163,Hole,0
198,World 1-2,16,Mushroom,Lakitu,264,Time,1
186,World 1-1,8,Mushroom,Lakitu,262,Time,1
42,Bowser Castle,108,Star,Lakitu,167,None,0
25,World 2-1,75,None,Hammer Bro,287,Lava,0
48,World 3-1,32,None,Piranha,130,Time,1
190,World 3-1,26,None,Hammer Bro,37,Time,0
90,World 2-1,58,Mushroom,Koopa,242,None,0
110,World 1-1,141,None,Goomba,243,None,0
188,World 1-2,66,None,Koopa,80,Lava,0
97,World 2-1,158,Star,Lakitu,208,Time,0
194,World 1-2,103,Mushroom,Lakitu,38,None,1
52,World 3-1,57,Star,Lakitu,55,None,1
120,World 3-1,188,Mushroom,Piranha,181,Enemy,0
24,World 2-1,85,Fire Flower,Goomba,111,Time,0
63,World 2-1,181,Mushroom,Lakitu,273,Lava,1
171,World 1-2,56,Star,Hammer Bro,127,None,1
85,World 3-1,139,Mushroom,Hammer Bro,191,Enemy,1
39,World 3-1,191,None,Koopa,94,Hole,1
54,World 1-1,70,Fire Flower,Koopa,123,Lava,1
28,World 2-1,59,None,Lakitu,71,Lava,0
171,World 1-1,58,None,Lakitu,115,Lava,1
176,World 1-1,53,Fire Flower,Koopa,291,Time,1
154,World 1-1,96,None,Lakitu,43,Time,0
71,World 2-1,0,None,Koopa,131,None,0
135,World 1-1,3,Fire Flower,Lakitu,206,Time,1
9,World 1-2,173,Star,Hammer Bro,284,Lava,1
165,Bowser Castle,118,Star,Goomba,214,None,1
75,World 1-1,136,None,Hammer Bro,177,Enemy,0
7,Bowser Castle,17,Fire Flower,Koopa,185,Lava,1
83,World 1-2,96,None,Koopa,86,Hole,1
121,World 2-1,67,None,Koopa,55,Enemy,1
28,World 3-1,181,None,Koopa,65,None,1
75,World 2-1,134,Star,Lakitu,97,Lava,1
110,World 1-2,32,Mushroom,Piranha,270,Enemy,0
111,Bowser Castle,162,None,Lakitu,149,Enemy,1
184,World 1-2,105,Mushroom,Piranha,66,Hole,1
37,Bowser Castle,104,Star,Hammer Bro,69,Time,1
86,World 1-2,150,None,Hammer Bro,31,None,1
20,World 3-1,55,None,Goomba,266,Lava,0
172,World 3-1,192,None,Piranha,96,None,1
119,Bowser Castle,136,Mushroom,Hammer Bro,144,Lava,0
42,Bowser Castle,16,Star,Goomba,195,Enemy,0
12,World 2-1,190,Star,Lakitu,42,None,1
128,World 2-1,78,Fire Flower,Hammer Bro,241,Enemy,0
51,World 1-2,159,None,Goomba,293,Hole,1
12,World 2-1,91,Star,Hammer Bro,191,Lava,0
114,World 3-1,59,Mushroom,Piranha,276,Enemy,1
14,World 1-2,162,None,Hammer Bro,231,None,0
13,World 2-1,187,Mushroom,Goomba,197,Hole,1
156,Bowser Castle,187,Star,Lakitu,226,Hole,1
125,World 3-1,27,Star,Koopa,72,Time,0
50,World 2-1,166,None,Koopa,199,Hole,1
155,World 2-1,38,None,Hammer Bro,216,Lava,0
148,World 2-1,101,None,Koopa,263,Time,1
16,World 1-2,132,Star,Piranha,43,Enemy,1
30,World 1-2,62,None,Goomba,225,Hole,1
35,World 3-1,145,None,Koopa,190,None,1
8,World 1-1,196,None,Goomba,259,Enemy,0
153,World 1-1,9,Star,Piranha,59,Hole,1
82,World 1-2,52,None,Goomba,225,Hole,1
120,World 3-1,170,Mushroom,Piranha,281,Time,1
106,World 1-1,139,Star,Lakitu,101,Enemy,0
16,World 1-1,193,Fire Flower,Hammer Bro,107,Hole,1
86,World 1-1,106,None,Goomba,174,Enemy,1
17,World 3-1,187,Star,Koopa,169,Lava,1
134,World 1-2,97,None,Piranha,46,Enemy,1
10,World 2-1,181,Fire Flower,Piranha,109,Enemy,0
136,World 1-2,1,Fire Flower,Piranha,226,Hole,1
183,World 1-1,33,Fire Flower,Lakitu,143,Hole,1
4,Bowser Castle,27,Star,Hammer Bro,143,Enemy,0
98,World 2-1,88,Mushroom,Koopa,288,Time,1
90,World 3-1,3,Fire Flower,Hammer Bro,152,Lava,1
32,World 1-1,104,Fire Flower,Koopa,122,Time,0
185,World 2-1,178,None,Koopa,278,Lava,1
21,World 1-2,184,None,Piranha,36,Time,1
49,World 1-2,91,Star,Hammer Bro,261,None,1
159,World 3-1,155,Mushroom,Goomba,147,None,0
165,World 1-1,192,Star,Goomba,133,Time,1
175,World 1-2,58,Star,Lakitu,163,Time,1
124,World 1-2,87,Star,Goomba,261,Enemy,1
10,Bowser Castle,18,Fire Flower,Goomba,81,None,1
45,World 1-2,192,Mushroom,Goomba,285,Time,1
139,World 2-1,153,Star,Lakitu,183,Lava,0
107,World 1-1,90,None,Koopa,126,Time,0
199,World 3-1,157,None,Lakitu,292,Enemy,0
54,Bowser Castle,147,Star,Piranha,102,Hole,1
100,Bowser Castle,140,Fire Flower,Goomba,297,Time,1
199,World 1-2,133,Star,Piranha,271,Hole,0
12,World 1-1,143,Star,Lakitu,199,Lava,1
145,Bowser Castle,101,None,Lakitu,170,Hole,0
44,World 1-2,167,None,Hammer Bro,265,Time,0
25,World 2-1,138,Mushroom,Piranha,75,Time,1
199,World 1-1,148,Mushroom,Goomba,63,Enemy,0
63,Bowser Castle,123,None,Goomba,67,Lava,0
151,World 1-2,196,Fire Flower,Lakitu,156,Lava,0
119,Bowser Castle,155,Mushroom,Koopa,223,Hole,1
98,World 3-1,14,Star,Piranha,88,Time,0
102,World 3-1,178,None,Lakitu,163,Time,0
159,World 2-1,181,Star,Goomba,121,Enemy,0
73,World 1-2,4,Mushroom,Piranha,275,Time,0
57,World 1-1,11,Fire Flower,Lakitu,189,Lava,1
191,Bowser Castle,168,Mushroom,Lakitu,127,Hole,0
72,World 1-1,119,Star,Goomba,167,Hole,1
41,World 1-2,33,Fire Flower,Piranha,104,Enemy,0
10,World 2-1,71,Mushroom,Hammer Bro,166,Lava,1
195,World 2-1,34,None,Piranha,184,Time,1
188,World 2-1,198,Mushroom,Koopa,289,Time,0
121,World 3-1,100,Fire Flower,Goomba,203,Hole,0
11,World 1-2,118,Star,Piranha,282,Hole,0
175,World 1-1,105,Mushroom,Lakitu,227,None,1
92,Bowser Castle,94,Mushroom,Lakitu,77,None,0
85,World 1-2,101,None,Lakitu,208,Time,1
72,World 1-1,85,Mushroom,Piranha,66,Lava,1
159,Bowser Castle,181,Star,Piranha,198,Enemy,0
39,World 3-1,20,Star,Lakitu,258,Time,0
126,World 1-2,163,Fire Flower,Lakitu,93,Time,1
34,World 1-2,28,Star,Piranha,297,Lava,0
57,World 3-1,168,None,Goomba,266,Enemy,0
130,World 3-1,66,Mushroom,Piranha,61,Enemy,0
158,Bowser Castle,80,Mushroom,Goomba,248,Lava,1
60,World 2-1,178,Mushroom,Goomba,186,Enemy,0
59,World 1-2,36,Mushroom,Goomba,130,None,1
105,World 2-1,167,Fire Flower,Goomba,174,Hole,1
34,World 3-1,115,Star,Hammer Bro,232,Time,0
107,Bowser Castle,191,Mushroom,Hammer Bro,46,Enemy,1
2,World 1-1,115,Fire Flower,Koopa,265,Hole,1
198,World 3-1,98,Mushroom,Koopa,184,Time,0
103,World 3-1,12,Fire Flower,Lakitu,72,Time,0
100,World 2-1,139,Star,Hammer Bro,156,Time,1
100,Bowser Castle,75,Fire Flower,Piranha,131,None,1
124,World 3-1,92,Fire Flower,Koopa,90,Time,1
125,World 2-1,139,Mushroom,Koopa,121,Enemy,1
140,World 1-1,138,Star,Piranha,80,Lava,1
168,World 1-1,29,Mushroom,Hammer Bro,209,Hole,0
38,World 1-2,63,None,Piranha,39,Lava,1
66,World 1-2,83,Fire Flower,Koopa,86,Enemy,0
158,World 1-2,53,Mushroom,Koopa,246,Enemy,1
16,World 1-1,164,None,Piranha,99,Lava,0
111,World 1-2,151,Star,Koopa,246,Time,1
109,World 1-2,38,Fire Flower,Hammer Bro,112,None,1
145,World 3-1,74,Mushroom,Goomba,121,None,1
57,World 3-1,185,Fire Flower,Goomba,291,Hole,0
104,World 3-1,102,Mushroom,Koopa,202,Time,0
139,World 3-1,177,Fire Flower,Goomba,118,None,1
180,World 1-1,136,Star,Piranha,203,Hole,1
64,Bowser Castle,103,None,Piranha,195,Lava,1
129,World 2-1,23,Mushroom,Koopa,72,Enemy,1
175,World 3-1,153,Star,Piranha,46,Lava,0
105,World 1-2,67,Star,Goomba,103,None,0
18,World 2-1,141,Star,Piranha,185,Enemy,1
110,Bowser Castle,4,Star,Piranha,74,Time,0
41,World 2-1,22,Mushroom,Goomba,179,Time,0
107,World 1-1,190,Mushroom,Hammer Bro,187,None,1
176,World 2-1,102,Fire Flower,Goomba,218,None,0
188,Bowser Castle,160,Fire Flower,Koopa,275,Hole,0
125,World 1-1,141,Mushroom,Hammer Bro,30,Time,0
113,World 1-1,43,Fire Flower,Koopa,216,Enemy,1
138,World 3-1,24,None,Lakitu,76,Time,0
112,World 3-1,92,Star,Piranha,246,Lava,0
99,World 1-1,34,Star,Koopa,157,Hole,1
46,World 1-1,196,Star,Lakitu,181,Lava,1
52,Bowser Castle,101,Mushroom,Piranha,73,Time,1
89,World 1-1,100,Fire Flower,Lakitu,267,Hole,1
144,World 3-1,5,None,Koopa,37,Lava,0
153,World 2-1,40,Star,Goomba,220,None,1
106,World 2-1,35,Star,Hammer Bro,132,None,0
7,World 3-1,157,Star,Hammer Bro,45,None,1
128,Bowser Castle,106,Mushroom,Piranha,146,None,1
92,World 1-1,96,Fire Flower,Lakitu,115,Enemy,1
187,World 1-2,160,Fire Flower,Koopa,102,Lava,0
24,World 2-1,186,Star,Koopa,224,Hole,0
130,World 1-2,69,None,Piranha,91,Time,1
3,Bowser Castle,142,Fire Flower,Lakitu,154,Hole,0
51,World 3-1,3,Mushroom,Koopa,213,None,1
183,World 3-1,9,Star,Koopa,186,Enemy,1
32,World 2-1,132,None,Piranha,284,Enemy,1
118,World 1-1,154,Fire Flower,Goomba,298,None,0
146,Bowser Castle,176,Star,Koopa,132,Time,0
149,Bowser Castle,81,Star,Goomba,76,Lava,0
119,World 2-1,50,Fire Flower,Hammer Bro,110,Lava,0
154,World 1-1,51,Mushroom,Goomba,31,Time,1
128,World 1-2,170,Star,Lakitu,44,Enemy,0
61,World 3-1,82,Star,Hammer Bro,91,Hole,0
47,World 1-2,116,Fire Flower,Hammer Bro,72,Lava,1
195,World 1-2,51,Mushroom,Piranha,83,Enemy,0
127,World 3-1,88,Mushroom,Hammer Bro,165,Lava,0
165,World 2-1,195,Star,Lakitu,67,Enemy,1
95,World 3-1,111,Mushroom,Koopa,51,Enemy,1
103,Bowser Castle,174,Fire Flower,Lakitu,193,Time,1
102,World 2-1,186,None,Hammer Bro,57,None,1
19,Bowser Castle,17,Mushroom,Hammer Bro,132,None,1
136,World 2-1,99,Mushroom,Piranha,32,Hole,0
42,World 1-2,13,None,Goomba,103,Lava,0
173,World 2-1,42,Fire Flower,Goomba,274,None,1
198,World 3-1,15,Star,Lakitu,241,Enemy,0
60,Bowser Castle,107,None,Goomba,240,Hole,1
161,World 3-1,57,Mushroom,Hammer Bro,283,None,0
149,World 1-1,182,None,Piranha,128,Enemy,0
56,World 1-1,121,Fire Flower,Piranha,97,None,1
102,World 1-2,181,Mushroom,Piranha,154,Lava,1
136,World 1-2,102,Star,Koopa,50,Enemy,0
34,World 3-1,16,Fire Flower,Goomba,79,Time,0
180,World 1-2,48,Fire Flower,Hammer Bro,164,Time,1
30,World 2-1,117,Mushroom,Lakitu,294,Hole,0
139,Bowser Castle,127,Star,Goomba,287,Hole,1
152,World 1-1,80,Mushroom,Koopa,149,Hole,1
25,Bowser Castle,41,Fire Flower,Koopa,231,Enemy,1
31,World 2-1,158,Star,Hammer Bro,68,Time,1
72,World 3-1,177,None,Piranha,203,Time,0
78,World 1-1,69,Star,Lakitu,191,Enemy,0
196,Bowser Castle,119,Fire Flower,Goomba,31,Lava,1
129,World 1-1,31,None,Goomba,62,Hole,0
123,World 1-1,172,Star,Goomba,221,Hole,1
11,World 3-1,51,None,Goomba,287,None,0
115,World 1-1,183,Fire Flower,Koopa,189,Lava,1
74,World 1-2,23,Mushroom,Piranha,66,Hole,1
95,World 1-1,176,Star,Piranha,46,Enemy,1
92,World 1-1,22,None,Lakitu,283,None,1
35,Bowser Castle,128,Mushroom,Hammer Bro,136,Hole,0
198,World 1-2,194,Fire Flower,Piranha,213,Enemy,0
51,Bowser Castle,189,Star,Piranha,268,Lava,0
131,World 2-1,122,Star,Hammer Bro,152,Hole,0
35,World 1-1,58,Fire Flower,Goomba,171,Time,0
188,World 3-1,117,None,Lakitu,190,None,1
162,World 1-2,181,Fire Flower,Piranha,288,Lava,1
68,Bowser Castle,34,Fire Flower,Hammer Bro,205,Enemy,1
8,World 1-1,178,Mushroom,Koopa,91,Hole,1
58,World 3-1,116,Mushroom,Piranha,126,Enemy,1
119,Bowser Castle,124,None,Hammer Bro,274,None,0
6,World 3-1,86,None,Lakitu,144,Enemy,0
44,World 1-1,96,None,Hammer Bro,42,Lava,0
69,Bowser Castle,119,Mushroom,Hammer Bro,188,Hole,0
96,World 2-1,61,Fire Flower,Lakitu,88,None,1
174,Bowser Castle,114,Star,Goomba,71,Lava,1
40,World 1-2,73,None,Lakitu,134,None,1
163,World 1-1,72,Star,Piranha,184,Enemy,0
40,World 2-1,70,Star,Hammer Bro,262,None,0
44,World 1-1,172,Star,Hammer Bro,131,Hole,0
125,Bowser Castle,71,Mushroom,Piranha,298,None,0
177,World 3-1,11,Fire Flower,Hammer Bro,40,None,1
145,Bowser Castle,148,Mushroom,Piranha,223,Enemy,1
71,World 1-1,17,None,Lakitu,261,None,1
43,World 3-1,166,Star,Koopa,199,Hole,0
120,World 1-1,134,Star,Lakitu,45,Time,1
154,World 2-1,33,Star,Piranha,102,None,1
122,Bowser Castle,158,Fire Flower,Koopa,188,Time,1
114,Bowser Castle,132,None,Koopa,169,Hole,1
57,World 1-2,24,Star,Piranha,283,Lava,1
3,Bowser Castle,162,Fire Flower,Hammer Bro,64,Time,1
32,World 2-1,10,Mushroom,Goomba,37,Lava,1
6,World 1-1,125,None,Koopa,276,Enemy,1
1,World 1-2,128,None,Piranha,129,Time,0
65,World 1-2,2,Mushroom,Koopa,297,Time,1
19,World 1-2,160,Star,Goomba,156,Lava,1
27,World 1-2,16,None,Goomba,181,Time,1
86,World 1-1,13,Star,Piranha,173,Enemy,1
141,World 3-1,82,Star,Piranha,118,Lava,1
11,World 3-1,137,Mushroom,Lakitu,280,Lava,0
9,World 3-1,62,Fire Flower,Koopa,161,Lava,0
135,World 1-1,106,None,Piranha,156,Hole,1
75,World 2-1,148,Star,Lakitu,127,Enemy,0
126,Bowser Castle,18,Mushroom,Goomba,281,Enemy,1
78,World 1-1,84,Star,Piranha,280,Time,1
178,World 3-1,28,Fire Flower,Lakitu,278,Hole,0
118,World 3-1,197,None,Hammer Bro,206,None,1
48,World 2-1,110,Fire Flower,Piranha,102,Hole,0
18,World 2-1,182,Mushroom,Lakitu,229,Enemy,0
39,Bowser Castle,118,None,Hammer Bro,184,Time,1
72,World 1-1,171,None,Koopa,297,Lava,0
80,World 2-1,36,Fire Flower,Lakitu,233,Hole,1
199,World 3-1,18,Fire Flower,Hammer Bro,192,Hole,1
32,World 2-1,59,Mushroom,Lakitu,261,Time,1
171,World 3-1,39,Star,Piranha,172,Time,1
29,World 2-1,92,None,Piranha,176,Hole,1
175,World 3-1,174,Star,Hammer Bro,150,Lava,1
150,World 1-2,145,None,Piranha,67,Time,1
187,World 3-1,77,None,Koopa,34,Enemy,1
134,World 1-1,102,Fire Flower,Piranha,118,Hole,0
67,World 1-2,139,Fire Flower,Hammer Bro,265,Lava,1
7,World 1-1,79,Star,Koopa,101,Enemy,1
88,World 3-1,52,None,Koopa,105,Hole,1
77,World 1-1,78,Mushroom,Koopa,233,Enemy,0
23,Bowser Castle,36,Mushroom,Koopa,206,Lava,0
84,Bowser Castle,57,Star,Lakitu,51,Time,1
32,World 3-1,83,Fire Flower,Lakitu,137,Time,0
42,World 2-1,150,Fire Flower,Piranha,259,Hole,1
161,Bowser Castle,194,Fire Flower,Piranha,246,Enemy,0
43,World 1-2,84,Mushroom,Lakitu,154,Time,0
158,World 1-2,9,Mushroom,Lakitu,191,Lava,1
196,Bowser Castle,102,None,Koopa,94,None,1
49,World 3-1,57,Fire Flower,Hammer Bro,73,Lava,0
100,World 1-2,76,Mushroom,Piranha,66,Hole,0
156,Bowser Castle,171,Star,Lakitu,283,Enemy,1
112,World 1-2,160,None,Hammer Bro,221,Enemy,1
106,World 2-1,68,None,Hammer Bro,165,None,1
67,World 1-2,4,None,Koopa,118,Time,1
125,World 3-1,97,Star,Goomba,102,Lava,0
14,World 3-1,108,Mushroom,Lakitu,283,None,0
8,World 2-1,20,Mushroom,Hammer Bro,126,Enemy,1
117,World 2-1,133,None,Piranha,77,Lava,1
133,World 1-1,142,Fire Flower,Hammer Bro,262,None,1
105,World 2-1,130,Fire Flower,Koopa,45,Enemy,0
24,World 1-1,67,Fire Flower,Hammer Bro,92,Lava,1
47,Bowser Castle,149,Fire Flower,Hammer Bro,164,Time,1
91,Bowser Castle,102,Mushroom,Lakitu,260,Hole,1
31,World 3-1,26,None,Lakitu,244,None,0
46,World 3-1,174,Star,Piranha,184,None,0
97,World 2-1,57,Fire Flower,Koopa,142,Enemy,1
99,World 1-2,15,Star,Lakitu,86,Time,0
102,World 2-1,38,Star,Piranha,187,None,0
67,World 2-1,176,None,Koopa,291,None,0
133,World 3-1,40,Fire Flower,Lakitu,230,Time,0
123,World 1-1,38,Mushroom,Koopa,289,None,1
42,World 1-1,40,None,Piranha,186,Lava,1
25,World 1-1,194,Fire Flower,Piranha,253,None,1
132,World 3-1,117,Star,Goomba,247,Time,1
141,Bowser Castle,92,Fire Flower,Lakitu,125,Hole,0
106,World 1-2,91,Star,Piranha,232,Lava,1
92,World 2-1,77,Mushroom,Hammer Bro,121,Time,0
98,World 1-2,193,Fire Flower,Piranha,114,None,1
163,Bowser Castle,85,Star,Koopa,204,Hole,1
114,Bowser Castle,94,Mushroom,Lakitu,233,Time,1
57,World 1-2,55,Star,Koopa,175,Hole,0
89,World 1-2,185,Star,Koopa,276,Time,1
56,World 1-1,167,Fire Flower,Goomba,194,Enemy,0
27,World 2-1,25,None,Koopa,205,Lava,1
4,World 1-2,190,Fire Flower,Goomba,278,Lava,0
81,World 1-2,98,Fire Flower,Lakitu,192,Hole,1
39,World 2-1,141,Fire Flower,Koopa,228,None,1
161,World 2-1,193,None,Piranha,202,Hole,1
169,World 1-2,22,Fire Flower,Hammer Bro,230,Hole,1
88,Bowser Castle,46,Star,Lakitu,187,Enemy,0
58,Bowser Castle,102,Fire Flower,Koopa,132,None,1
35,Bowser Castle,50,Star,Hammer Bro,111,Lava,0
70,Bowser Castle,116,Star,Lakitu,262,Lava,1
157,World 1-2,42,Fire Flower,Koopa,145,Lava,1
61,World 1-1,56,Star,Lakitu,68,None,0
195,World 1-1,67,Mushroom,Lakitu,266,None,1
99,World 3-1,128,Fire Flower,Koopa,52,Hole,0
64,World 1-1,83,None,Lakitu,96,Hole,0
64,World 1-2,144,Mushroom,Goomba,56,Hole,1
130,Bowser Castle,21,Mushroom,Koopa,40,Enemy,1
6,World 2-1,81,Star,Piranha,73,Lava,1
34,World 3-1,131,Fire Flower,Lakitu,273,Time,1
131,World 1-2,42,None,Piranha,280,Time,0
163,World 1-1,153,Mushroom,Piranha,159,Time,1
134,World 3-1,14,None,Goomba,139,Enemy,1
135,World 2-1,101,Fire Flower,Koopa,93,Time,1
175,World 2-1,160,Star,Goomba,74,Time,0
124,World 3-1,10,Mushroom,Lakitu,283,None,1
29,World 3-1,156,None,Piranha,249,Enemy,1
192,Bowser Castle,50,Star,Piranha,293,Time,1
125,World 1-1,29,Mushroom,Goomba,198,None,1
136,World 3-1,10,None,Goomba,202,Time,1
61,World 1-2,143,Star,Hammer Bro,103,None,1
89,World 2-1,59,Star,Hammer Bro,227,Lava,0
36,Bowser Castle,131,Star,Hammer Bro,159,Lava,1
13,World 1-1,2,Mushroom,Koopa,46,None,0
50,World 1-1,183,Mushroom,Lakitu,123,Hole,0
193,Bowser Castle,44,None,Lakitu,38,Enemy,1
47,Bowser Castle,99,None,Koopa,231,None,0
167,World 1-1,179,None,Piranha,231,Hole,1
32,World 1-2,154,Mushroom,Hammer Bro,192,Hole,1
24,World 1-2,176,None,Lakitu,97,None,1
64,Bowser Castle,54,Star,Lakitu,225,Time,0
87,World 1-1,120,Star,Hammer Bro,133,None,0
61,World 3-1,112,None,Lakitu,150,Time,1
176,World 2-1,16,None,Hammer Bro,275,Time,1
37,World 1-2,154,Fire Flower,Goomba,237,Time,0
124,World 1-1,71,Star,Hammer Bro,104,None,1
166,Bowser Castle,79,None,Piranha,184,None,0
12,World 3-1,196,None,Goomba,221,Lava,1
65,Bowser Castle,105,None,Piranha,197,Lava,0
192,World 1-1,13,Star,Hammer Bro,225,None,0
149,Bowser Castle,165,Star,Goomba,116,Lava,1
174,Bowser Castle,116,Star,Goomba,256,Enemy,1
16,Bowser Castle,46,Star,Piranha,236,Hole,0
39,World 1-2,31,None,Lakitu,279,None,0
189,World 3-1,115,Mushroom,Koopa,61,Time,0
113,Bowser Castle,18,Star,Hammer Bro,232,Enemy,1
165,Bowser Castle,25,Mushroom,Hammer Bro,228,Enemy,1
145,Bowser Castle,120,Fire Flower,Piranha,52,Enemy,1
83,World 1-1,167,None,Koopa,146,Lava,1
97,World 1-1,71,None,Koopa,107,Hole,0
101,Bowser Castle,137,Fire Flower,Lakitu,151,None,1
46,World 3-1,170,Fire Flower,Koopa,147,Time,1
191,World 1-1,116,None,Hammer Bro,244,Enemy,1
28,World 1-1,7,Fire Flower,Piranha,81,Enemy,1
124,Bowser Castle,46,Mushroom,Goomba,127,None,1
93,World 1-1,181,None,Lakitu,267,Lava,1
157,World 1-2,95,Fire Flower,Piranha,145,Enemy,1
36,World 1-2,91,Star,Koopa,100,Lava,1
155,World 3-1,175,Mushroom,Piranha,87,Lava,1
44,World 3-1,93,Fire Flower,Koopa,110,Enemy,0
134,World 1-2,181,Mushroom,Lakitu,223,Lava,0
13,World 3-1,164,Mushroom,Piranha,102,Hole,1
178,World 3-1,32,Mushroom,Koopa,47,Lava,1
147,World 3-1,16,Fire Flower,Koopa,89,Hole,1
100,World 1-2,108,Star,Lakitu,36,None,1
79,Bowser Castle,57,Mushroom,Hammer Bro,286,Hole,0
147,World 2-1,36,Fire Flower,Koopa,218,Hole,1
56,Bowser Castle,89,Mushroom,Lakitu,285,Lava,0
57,World 1-1,79,Fire Flower,Hammer Bro,64,Time,0
130,World 1-2,196,Mushroom,Piranha,258,Lava,0
197,World 3-1,27,Star,Piranha,171,None,1
193,Bowser Castle,99,Star,Koopa,98,Hole,1
10,Bowser Castle,63,Mushroom,Hammer Bro,34,Time,0
79,World 1-1,82,Fire Flower,Hammer Bro,152,Time,0
22,Bowser Castle,147,Mushroom,Piranha,291,Hole,1
68,Bowser Castle,26,Mushroom,Koopa,41,Time,1
54,World 3-1,66,Star,Lakitu,41,Lava,1
199,World 2-1,161,None,Koopa,255,Time,1
94,World 3-1,61,None,Hammer Bro,286,None,0
143,World 1-2,46,Star,Piranha,38,Hole,0
34,World 3-1,53,Fire Flower,Hammer Bro,273,None,1
53,World 1-2,63,None,Lakitu,67,Lava,1
69,World 3-1,7,Mushroom,Hammer Bro,65,Time,1
